event_id,market_group_key,market_family,scope,segment,participant,team_name,line,milestone_value,book,selection,price_american,fair_prob,model_prob,edge_pct_points
33984821,33984821|player|full_game|team_total_hits|sf_giants|ou_or_side|8.5,team_total_hits,player,full_game,SF Giants,nan,8.5,,DraftKings,over,-120.0,0.5101214574898786,,
33984821,33984821|player|full_game|team_total_hits|sf_giants|ou_or_side|8.5,team_total_hits,player,full_game,SF Giants,nan,8.5,,DraftKings,under,-110.0,0.48987854251012153,,
33984821,33984821|player|full_game|team_total_runs|cin_reds|ou_or_side|4.5,team_total_runs,player,full_game,CIN Reds,nan,4.5,,DraftKings,over,100.0,0.4693877551020409,,
33984821,33984821|player|full_game|team_total_runs|cin_reds|ou_or_side|4.5,team_total_runs,player,full_game,CIN Reds,nan,4.5,,DraftKings,under,-130.0,0.5306122448979592,,
33984821,33984821|player|full_game|team_total_runs|sf_giants|ou_or_side|4.5,team_total_runs,player,full_game,SF Giants,nan,4.5,,DraftKings,over,100.0,0.4693877551020409,,
33984821,33984821|player|full_game|team_total_runs|sf_giants|ou_or_side|4.5,team_total_runs,player,full_game,SF Giants,nan,4.5,,DraftKings,under,-130.0,0.5306122448979592,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|0.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,0.5,,DraftKings,over,-1600.0,0.8994082840236686,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|0.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,0.5,,DraftKings,under,850.0,0.10059171597633135,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|1.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,1.5,,DraftKings,over,-450.0,0.778672032193159,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|1.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,1.5,,DraftKings,under,330.0,0.22132796780684103,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|2.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,2.5,,DraftKings,over,-210.0,0.6378504672897196,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|2.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,2.5,,DraftKings,under,160.0,0.3621495327102804,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|4.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,4.5,,DraftKings,over,135.0,0.3982930298719772,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|4.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,4.5,,DraftKings,under,-180.0,0.6017069701280228,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|5.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,5.5,,DraftKings,over,220.0,0.2968388589051658,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|5.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,5.5,,DraftKings,under,-285.0,0.7031611410948343,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|6.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,6.5,,DraftKings,over,330.0,0.22132796780684103,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|6.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,6.5,,DraftKings,under,-450.0,0.778672032193159,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|7.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,7.5,,DraftKings,over,500.0,0.1588785046728972,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|7.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,7.5,,DraftKings,under,-750.0,0.8411214953271028,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|8.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,8.5,,DraftKings,over,750.0,0.11304347826086955,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|8.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,8.5,,DraftKings,under,-1200.0,0.8869565217391304,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|9.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,9.5,,DraftKings,over,1000.0,0.08713692946058092,,
33984822,33984822|player|full_game|alternate_team_total_runs|det_tigers|ou_or_side|9.5,alternate_team_total_runs,player,full_game,DET Tigers,nan,9.5,,DraftKings,under,-2000.0,0.9128630705394192,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|0.5,alternate_team_total_runs,player,full_game,KC Royals,nan,0.5,,DraftKings,over,-1600.0,0.8994082840236686,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|0.5,alternate_team_total_runs,player,full_game,KC Royals,nan,0.5,,DraftKings,under,850.0,0.10059171597633135,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|1.5,alternate_team_total_runs,player,full_game,KC Royals,nan,1.5,,DraftKings,over,-450.0,0.778672032193159,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|1.5,alternate_team_total_runs,player,full_game,KC Royals,nan,1.5,,DraftKings,under,330.0,0.22132796780684103,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|2.5,alternate_team_total_runs,player,full_game,KC Royals,nan,2.5,,DraftKings,over,-215.0,0.6439672223792031,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|2.5,alternate_team_total_runs,player,full_game,KC Royals,nan,2.5,,DraftKings,under,165.0,0.3560327776207968,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|4.5,alternate_team_total_runs,player,full_game,KC Royals,nan,4.5,,DraftKings,over,135.0,0.4007285974499089,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|4.5,alternate_team_total_runs,player,full_game,KC Royals,nan,4.5,,DraftKings,under,-175.0,0.599271402550091,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|5.5,alternate_team_total_runs,player,full_game,KC Royals,nan,5.5,,DraftKings,over,215.0,0.3001364256480218,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|5.5,alternate_team_total_runs,player,full_game,KC Royals,nan,5.5,,DraftKings,under,-285.0,0.6998635743519781,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|6.5,alternate_team_total_runs,player,full_game,KC Royals,nan,6.5,,DraftKings,over,340.0,0.21575984990619138,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|6.5,alternate_team_total_runs,player,full_game,KC Royals,nan,6.5,,DraftKings,under,-475.0,0.7842401500938087,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|7.5,alternate_team_total_runs,player,full_game,KC Royals,nan,7.5,,DraftKings,over,500.0,0.1588785046728972,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|7.5,alternate_team_total_runs,player,full_game,KC Royals,nan,7.5,,DraftKings,under,-750.0,0.8411214953271028,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|8.5,alternate_team_total_runs,player,full_game,KC Royals,nan,8.5,,DraftKings,over,800.0,0.10638297872340424,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|8.5,alternate_team_total_runs,player,full_game,KC Royals,nan,8.5,,DraftKings,under,-1400.0,0.8936170212765957,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|9.5,alternate_team_total_runs,player,full_game,KC Royals,nan,9.5,,DraftKings,over,1200.0,0.07407407407407407,,
33984822,33984822|player|full_game|alternate_team_total_runs|kc_royals|ou_or_side|9.5,alternate_team_total_runs,player,full_game,KC Royals,nan,9.5,,DraftKings,under,-2500.0,0.9259259259259258,,
33984822,33984822|player|full_game|game_total_runs|nan|ou_or_side|8,game_total_runs,player,full_game,nan,nan,8.0,,DraftKings,over,-105.0,0.24509162303664922,,
33984822,33984822|player|full_game|game_total_runs|nan|ou_or_side|8,game_total_runs,player,full_game,nan,nan,8.0,,DraftKings,under,-114.0,0.2549083769633508,,
33984822,33984822|player|full_game|game_total_runs|nan|ou_or_side|8,game_total_runs,player,full_game,nan,nan,8.0,,DraftKings,over,-105.0,0.24509162303664922,,
33984822,33984822|player|full_game|game_total_runs|nan|ou_or_side|8,game_total_runs,player,full_game,nan,nan,8.0,,DraftKings,under,-114.0,0.2549083769633508,,
33984822,33984822|player|full_game|hits_milestones|bobby_witt_jr.|ou_or_side|,hits_milestones,player,full_game,Bobby Witt Jr.,nan,,,DraftKings,1+,-312.0,0.5959845663701226,,
33984822,33984822|player|full_game|hits_milestones|bobby_witt_jr.|ou_or_side|,hits_milestones,player,full_game,Bobby Witt Jr.,nan,,,DraftKings,2+,171.0,0.290407845283956,,
33984822,33984822|player|full_game|hits_milestones|bobby_witt_jr.|ou_or_side|,hits_milestones,player,full_game,Bobby Witt Jr.,nan,,,DraftKings,3+,770.0,0.09046037479534723,,
33984822,33984822|player|full_game|hits_milestones|bobby_witt_jr.|ou_or_side|,hits_milestones,player,full_game,Bobby Witt Jr.,nan,,,DraftKings,4+,3300.0,0.02314721355057414,,
33984822,33984822|player|full_game|hits_milestones|carter_jensen|ou_or_side|,hits_milestones,player,full_game,Carter Jensen,nan,,,DraftKings,1+,-164.0,0.6939057738697939,,
33984822,33984822|player|full_game|hits_milestones|carter_jensen|ou_or_side|,hits_milestones,player,full_game,Carter Jensen,nan,,,DraftKings,2+,354.0,0.24603943846248197,,
33984822,33984822|player|full_game|hits_milestones|carter_jensen|ou_or_side|,hits_milestones,player,full_game,Carter Jensen,nan,,,DraftKings,3+,1760.0,0.0600547876677241,,
33984822,33984822|player|full_game|hits_milestones|dillon_dingler|ou_or_side|,hits_milestones,player,full_game,Dillon Dingler,nan,,,DraftKings,1+,-192.0,0.6709838570131303,,
33984822,33984822|player|full_game|hits_milestones|dillon_dingler|ou_or_side|,hits_milestones,player,full_game,Dillon Dingler,nan,,,DraftKings,2+,291.0,0.2609858352619273,,
33984822,33984822|player|full_game|hits_milestones|dillon_dingler|ou_or_side|,hits_milestones,player,full_game,Dillon Dingler,nan,,,DraftKings,3+,1400.0,0.06803030772494238,,
33984822,33984822|player|full_game|hits_milestones|gleyber_torres|ou_or_side|,hits_milestones,player,full_game,Gleyber Torres,nan,,,DraftKings,1+,-192.0,0.6663845323623907,,
33984822,33984822|player|full_game|hits_milestones|gleyber_torres|ou_or_side|,hits_milestones,player,full_game,Gleyber Torres,nan,,,DraftKings,2+,285.0,0.2632363141907712,,
33984822,33984822|player|full_game|hits_milestones|gleyber_torres|ou_or_side|,hits_milestones,player,full_game,Gleyber Torres,nan,,,DraftKings,3+,1340.0,0.07037915344683815,,
33984822,33984822|player|full_game|hits_milestones|isaac_collins|ou_or_side|,hits_milestones,player,full_game,Isaac Collins,nan,,,DraftKings,1+,-142.0,0.709384646846303,,
33984822,33984822|player|full_game|hits_milestones|isaac_collins|ou_or_side|,hits_milestones,player,full_game,Isaac Collins,nan,,,DraftKings,2+,413.0,0.23566302135574402,,
33984822,33984822|player|full_game|hits_milestones|isaac_collins|ou_or_side|,hits_milestones,player,full_game,Isaac Collins,nan,,,DraftKings,3+,2100.0,0.054952331797953044,,
33984822,33984822|player|full_game|hits_milestones|javier_baez|ou_or_side|,hits_milestones,player,full_game,Javier Baez,nan,,,DraftKings,1+,-152.0,0.7024326505514776,,
33984822,33984822|player|full_game|hits_milestones|javier_baez|ou_or_side|,hits_milestones,player,full_game,Javier Baez,nan,,,DraftKings,2+,381.0,0.24211214019445837,,
33984822,33984822|player|full_game|hits_milestones|javier_baez|ou_or_side|,hits_milestones,player,full_game,Javier Baez,nan,,,DraftKings,3+,2000.0,0.055455209254064025,,
33984822,33984822|player|full_game|hits_milestones|jonathan_india|ou_or_side|,hits_milestones,player,full_game,Jonathan India,nan,,,DraftKings,1+,-174.0,0.6814023386937539,,
33984822,33984822|player|full_game|hits_milestones|jonathan_india|ou_or_side|,hits_milestones,player,full_game,Jonathan India,nan,,,DraftKings,2+,320.0,0.2554792567078388,,
33984822,33984822|player|full_game|hits_milestones|jonathan_india|ou_or_side|,hits_milestones,player,full_game,Jonathan India,nan,,,DraftKings,3+,1600.0,0.06311840459840723,,
33984822,33984822|player|full_game|hits_milestones|kevin_mcgonigle|ou_or_side|,hits_milestones,player,full_game,Kevin McGonigle,nan,,,DraftKings,1+,-174.0,0.680476111849528,,
33984822,33984822|player|full_game|hits_milestones|kevin_mcgonigle|ou_or_side|,hits_milestones,player,full_game,Kevin McGonigle,nan,,,DraftKings,2+,319.0,0.2557408918974716,,
33984822,33984822|player|full_game|hits_milestones|kevin_mcgonigle|ou_or_side|,hits_milestones,player,full_game,Kevin McGonigle,nan,,,DraftKings,3+,1580.0,0.06378299625300037,,
33984822,33984822|player|full_game|hits_milestones|lane_thomas|ou_or_side|,hits_milestones,player,full_game,Lane Thomas,nan,,,DraftKings,1+,-191.0,0.6641931227198634,,
33984822,33984822|player|full_game|hits_milestones|lane_thomas|ou_or_side|,hits_milestones,player,full_game,Lane Thomas,nan,,,DraftKings,2+,284.0,0.26352557634091445,,
33984822,33984822|player|full_game|hits_milestones|lane_thomas|ou_or_side|,hits_milestones,player,full_game,Lane Thomas,nan,,,DraftKings,3+,1300.0,0.07228130093922223,,
33984822,33984822|player|full_game|hits_milestones|maikel_garcia|ou_or_side|,hits_milestones,player,full_game,Maikel Garcia,nan,,,DraftKings,1+,-258.0,0.616011704890004,,
33984822,33984822|player|full_game|hits_milestones|maikel_garcia|ou_or_side|,hits_milestones,player,full_game,Maikel Garcia,nan,,,DraftKings,2+,206.0,0.2793385397358026,,
33984822,33984822|player|full_game|hits_milestones|maikel_garcia|ou_or_side|,hits_milestones,player,full_game,Maikel Garcia,nan,,,DraftKings,3+,920.0,0.08380156192074077,,
33984822,33984822|player|full_game|hits_milestones|maikel_garcia|ou_or_side|,hits_milestones,player,full_game,Maikel Garcia,nan,,,DraftKings,4+,4000.0,0.020848193453452585,,
33984822,33984822|player|full_game|hits_milestones|matt_vierling|ou_or_side|,hits_milestones,player,full_game,Matt Vierling,nan,,,DraftKings,1+,-169.0,0.6825034048194905,,
33984822,33984822|player|full_game|hits_milestones|matt_vierling|ou_or_side|,hits_milestones,player,full_game,Matt Vierling,nan,,,DraftKings,2+,331.0,0.2520537293159474,,
33984822,33984822|player|full_game|hits_milestones|matt_vierling|ou_or_side|,hits_milestones,player,full_game,Matt Vierling,nan,,,DraftKings,3+,1560.0,0.06544286586456224,,
33984822,33984822|player|full_game|hits_milestones|riley_greene|ou_or_side|,hits_milestones,player,full_game,Riley Greene,nan,,,DraftKings,1+,-161.0,0.6979506812295913,,
33984822,33984822|player|full_game|hits_milestones|riley_greene|ou_or_side|,hits_milestones,player,full_game,Riley Greene,nan,,,DraftKings,2+,362.0,0.24490485305708817,,
33984822,33984822|player|full_game|hits_milestones|riley_greene|ou_or_side|,hits_milestones,player,full_game,Riley Greene,nan,,,DraftKings,3+,1880.0,0.057144465713320575,,
33984822,33984822|player|full_game|hits_milestones|salvador_perez|ou_or_side|,hits_milestones,player,full_game,Salvador Perez,nan,,,DraftKings,1+,-215.0,0.6507200390529656,,
33984822,33984822|player|full_game|hits_milestones|salvador_perez|ou_or_side|,hits_milestones,player,full_game,Salvador Perez,nan,,,DraftKings,2+,250.0,0.2723944349524042,,
33984822,33984822|player|full_game|hits_milestones|salvador_perez|ou_or_side|,hits_milestones,player,full_game,Salvador Perez,nan,,,DraftKings,3+,1140.0,0.07688552599463021,,
33984822,33984822|player|full_game|hits_milestones|spencer_torkelson|ou_or_side|,hits_milestones,player,full_game,Spencer Torkelson,nan,,,DraftKings,1+,-148.0,0.7072111207645526,,
33984822,33984822|player|full_game|hits_milestones|spencer_torkelson|ou_or_side|,hits_milestones,player,full_game,Spencer Torkelson,nan,,,DraftKings,2+,396.0,0.23892267593397046,,
33984822,33984822|player|full_game|hits_milestones|spencer_torkelson|ou_or_side|,hits_milestones,player,full_game,Spencer Torkelson,nan,,,DraftKings,3+,2100.0,0.053866203301476984,,
33984822,33984822|player|full_game|hits_milestones|starling_marte|ou_or_side|,hits_milestones,player,full_game,Starling Marte,nan,,,DraftKings,1+,-212.0,0.6596803421906325,,
33984822,33984822|player|full_game|hits_milestones|starling_marte|ou_or_side|,hits_milestones,player,full_game,Starling Marte,nan,,,DraftKings,2+,261.0,0.26893360524156873,,
33984822,33984822|player|full_game|hits_milestones|starling_marte|ou_or_side|,hits_milestones,player,full_game,Starling Marte,nan,,,DraftKings,3+,1260.0,0.07138605256779876,,
33984822,33984822|player|full_game|hits_milestones|vinnie_pasquantino|ou_or_side|,hits_milestones,player,full_game,Vinnie Pasquantino,nan,,,DraftKings,1+,-203.0,0.6662154846661335,,
33984822,33984822|player|full_game|hits_milestones|vinnie_pasquantino|ou_or_side|,hits_milestones,player,full_game,Vinnie Pasquantino,nan,,,DraftKings,2+,273.0,0.2665952955715718,,
33984822,33984822|player|full_game|hits_milestones|vinnie_pasquantino|ou_or_side|,hits_milestones,player,full_game,Vinnie Pasquantino,nan,,,DraftKings,3+,1380.0,0.06718921976229479,,
33984822,33984822|player|full_game|hits_milestones|wenceel_perez|ou_or_side|,hits_milestones,player,full_game,Wenceel Perez,nan,,,DraftKings,1+,-198.0,0.6737825741038462,,
33984822,33984822|player|full_game|hits_milestones|wenceel_perez|ou_or_side|,hits_milestones,player,full_game,Wenceel Perez,nan,,,DraftKings,2+,287.0,0.2620353497284814,,
33984822,33984822|player|full_game|hits_milestones|wenceel_perez|ou_or_side|,hits_milestones,player,full_game,Wenceel Perez,nan,,,DraftKings,3+,1480.0,0.06418207616767235,,
33984822,33984822|player|full_game|hits_milestones|zach_mckinstry|ou_or_side|,hits_milestones,player,full_game,Zach McKinstry,nan,,,DraftKings,1+,-119.0,0.7288955797784848,,
33984822,33984822|player|full_game|hits_milestones|zach_mckinstry|ou_or_side|,hits_milestones,player,full_game,Zach McKinstry,nan,,,DraftKings,2+,501.0,0.22319681758901574,,
33984822,33984822|player|full_game|hits_milestones|zach_mckinstry|ou_or_side|,hits_milestones,player,full_game,Zach McKinstry,nan,,,DraftKings,3+,2700.0,0.04790760263249945,,
33984822,33984822|player|full_game|home_runs_milestones|bobby_witt_jr.|ou_or_side|,home_runs_milestones,player,full_game,Bobby Witt Jr.,nan,,,DraftKings,1+,589.0,0.9067532819055353,,
33984822,33984822|player|full_game|home_runs_milestones|bobby_witt_jr.|ou_or_side|,home_runs_milestones,player,full_game,Bobby Witt Jr.,nan,,,DraftKings,2+,6600.0,0.09324671809446475,,
33984822,33984822|player|full_game|home_runs_milestones|carter_jensen|ou_or_side|,home_runs_milestones,player,full_game,Carter Jensen,nan,,,DraftKings,1+,1020.0,0.9001782531194297,,
33984822,33984822|player|full_game|home_runs_milestones|carter_jensen|ou_or_side|,home_runs_milestones,player,full_game,Carter Jensen,nan,,,DraftKings,2+,10000.0,0.09982174688057041,,
33984822,33984822|player|full_game|home_runs_milestones|dillon_dingler|ou_or_side|,home_runs_milestones,player,full_game,Dillon Dingler,nan,,,DraftKings,1+,600.0,0.9102564102564102,,
33984822,33984822|player|full_game|home_runs_milestones|dillon_dingler|ou_or_side|,home_runs_milestones,player,full_game,Dillon Dingler,nan,,,DraftKings,2+,7000.0,0.08974358974358974,,
33984822,33984822|player|full_game|home_runs_milestones|gleyber_torres|ou_or_side|,home_runs_milestones,player,full_game,Gleyber Torres,nan,,,DraftKings,1+,710.0,0.9139213602550479,,
33984822,33984822|player|full_game|home_runs_milestones|gleyber_torres|ou_or_side|,home_runs_milestones,player,full_game,Gleyber Torres,nan,,,DraftKings,2+,8500.0,0.08607863974495218,,
33984822,33984822|player|full_game|home_runs_milestones|isaac_collins|ou_or_side|,home_runs_milestones,player,full_game,Isaac Collins,nan,,,DraftKings,1+,1460.0,,,
33984822,33984822|player|full_game|home_runs_milestones|javier_baez|ou_or_side|,home_runs_milestones,player,full_game,Javier Baez,nan,,,DraftKings,1+,780.0,0.9198542805100183,,
33984822,33984822|player|full_game|home_runs_milestones|javier_baez|ou_or_side|,home_runs_milestones,player,full_game,Javier Baez,nan,,,DraftKings,2+,10000.0,0.0801457194899818,,
33984822,33984822|player|full_game|home_runs_milestones|jonathan_india|ou_or_side|,home_runs_milestones,player,full_game,Jonathan India,nan,,,DraftKings,1+,1060.0,,,
33984822,33984822|player|full_game|home_runs_milestones|kevin_mcgonigle|ou_or_side|,home_runs_milestones,player,full_game,Kevin McGonigle,nan,,,DraftKings,1+,770.0,0.9071504802561368,,
33984822,33984822|player|full_game|home_runs_milestones|kevin_mcgonigle|ou_or_side|,home_runs_milestones,player,full_game,Kevin McGonigle,nan,,,DraftKings,2+,8400.0,0.0928495197438634,,
33984822,33984822|player|full_game|home_runs_milestones|lane_thomas|ou_or_side|,home_runs_milestones,player,full_game,Lane Thomas,nan,,,DraftKings,1+,850.0,0.914027149321267,,
33984822,33984822|player|full_game|home_runs_milestones|lane_thomas|ou_or_side|,home_runs_milestones,player,full_game,Lane Thomas,nan,,,DraftKings,2+,10000.0,0.08597285067873305,,
33984822,33984822|player|full_game|home_runs_milestones|maikel_garcia|ou_or_side|,home_runs_milestones,player,full_game,Maikel Garcia,nan,,,DraftKings,1+,1180.0,,,
33984822,33984822|player|full_game|home_runs_milestones|matt_vierling|ou_or_side|,home_runs_milestones,player,full_game,Matt Vierling,nan,,,DraftKings,1+,800.0,0.9166666666666667,,
33984822,33984822|player|full_game|home_runs_milestones|matt_vierling|ou_or_side|,home_runs_milestones,player,full_game,Matt Vierling,nan,,,DraftKings,2+,9800.0,0.08333333333333334,,
33984822,33984822|player|full_game|home_runs_milestones|riley_greene|ou_or_side|,home_runs_milestones,player,full_game,Riley Greene,nan,,,DraftKings,1+,690.0,0.9101251422070534,,
33984822,33984822|player|full_game|home_runs_milestones|riley_greene|ou_or_side|,home_runs_milestones,player,full_game,Riley Greene,nan,,,DraftKings,2+,7900.0,0.08987485779294652,,
33984822,33984822|player|full_game|home_runs_milestones|salvador_perez|ou_or_side|,home_runs_milestones,player,full_game,Salvador Perez,nan,,,DraftKings,1+,593.0,0.9049773755656108,,
33984822,33984822|player|full_game|home_runs_milestones|salvador_perez|ou_or_side|,home_runs_milestones,player,full_game,Salvador Perez,nan,,,DraftKings,2+,6500.0,0.09502262443438914,,
33984822,33984822|player|full_game|home_runs_milestones|spencer_torkelson|ou_or_side|,home_runs_milestones,player,full_game,Spencer Torkelson,nan,,,DraftKings,1+,511.0,0.8948545861297539,,
33984822,33984822|player|full_game|home_runs_milestones|spencer_torkelson|ou_or_side|,home_runs_milestones,player,full_game,Spencer Torkelson,nan,,,DraftKings,2+,5100.0,0.10514541387024608,,
33984822,33984822|player|full_game|home_runs_milestones|starling_marte|ou_or_side|,home_runs_milestones,player,full_game,Starling Marte,nan,,,DraftKings,1+,1080.0,,,
33984822,33984822|player|full_game|home_runs_milestones|vinnie_pasquantino|ou_or_side|,home_runs_milestones,player,full_game,Vinnie Pasquantino,nan,,,DraftKings,1+,1060.0,0.896980461811723,,
33984822,33984822|player|full_game|home_runs_milestones|vinnie_pasquantino|ou_or_side|,home_runs_milestones,player,full_game,Vinnie Pasquantino,nan,,,DraftKings,2+,10000.0,0.10301953818827708,,
33984822,33984822|player|full_game|home_runs_milestones|wenceel_perez|ou_or_side|,home_runs_milestones,player,full_game,Wenceel Perez,nan,,,DraftKings,1+,630.0,0.9079445145018915,,
33984822,33984822|player|full_game|home_runs_milestones|wenceel_perez|ou_or_side|,home_runs_milestones,player,full_game,Wenceel Perez,nan,,,DraftKings,2+,7100.0,0.09205548549810845,,
33984822,33984822|player|full_game|home_runs_milestones|zach_mckinstry|ou_or_side|,home_runs_milestones,player,full_game,Zach McKinstry,nan,,,DraftKings,1+,1060.0,0.896980461811723,,
33984822,33984822|player|full_game|home_runs_milestones|zach_mckinstry|ou_or_side|,home_runs_milestones,player,full_game,Zach McKinstry,nan,,,DraftKings,2+,10000.0,0.10301953818827708,,
33984822,33984822|player|full_game|moneyline|det_tigers|ou_or_side|,moneyline,player,full_game,DET Tigers,DET Tigers,,,DraftKings,home,-128.0,0.5,,
33984822,33984822|player|full_game|moneyline|det_tigers|ou_or_side|,moneyline,player,full_game,DET Tigers,nan,,,DraftKings,yes,-128.0,0.5,,
33984822,33984822|player|full_game|moneyline|kc_royals|ou_or_side|,moneyline,player,full_game,KC Royals,KC Royals,,,DraftKings,away,107.0,0.5,,
33984822,33984822|player|full_game|moneyline|kc_royals|ou_or_side|,moneyline,player,full_game,KC Royals,nan,,,DraftKings,yes,107.0,0.5,,
33984822,33984822|player|full_game|spread|det_tigers|ou_or_side|1.5,spread,player,full_game,DET Tigers,DET Tigers,1.5,,DraftKings,home,-199.0,0.5,,
33984822,33984822|player|full_game|spread|det_tigers|ou_or_side|1.5,spread,player,full_game,DET Tigers,nan,1.5,,DraftKings,yes,-199.0,0.5,,
33984822,33984822|player|full_game|spread|kc_royals|ou_or_side|-1.5,spread,player,full_game,KC Royals,KC Royals,-1.5,,DraftKings,away,163.0,0.5,,
33984822,33984822|player|full_game|spread|kc_royals|ou_or_side|-1.5,spread,player,full_game,KC Royals,nan,-1.5,,DraftKings,yes,163.0,0.5,,
33984822,33984822|player|full_game|strikeouts_thrown_milestones|cole_ragans|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Cole Ragans,nan,,,DraftKings,4+,-1520.0,0.23712137360481506,,
33984822,33984822|player|full_game|strikeouts_thrown_milestones|cole_ragans|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Cole Ragans,nan,,,DraftKings,5+,-565.0,0.21471823630835699,,
33984822,33984822|player|full_game|strikeouts_thrown_milestones|cole_ragans|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Cole Ragans,nan,,,DraftKings,6+,-255.0,0.18153231919227042,,
33984822,33984822|player|full_game|strikeouts_thrown_milestones|cole_ragans|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Cole Ragans,nan,,,DraftKings,7+,-126.0,0.14089780734808702,,
33984822,33984822|player|full_game|strikeouts_thrown_milestones|cole_ragans|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Cole Ragans,nan,,,DraftKings,8+,151.0,0.100685842220539,,
33984822,33984822|player|full_game|strikeouts_thrown_milestones|cole_ragans|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Cole Ragans,nan,,,DraftKings,9+,289.0,0.0649669573196794,,
33984822,33984822|player|full_game|strikeouts_thrown_milestones|cole_ragans|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Cole Ragans,nan,,,DraftKings,10+,560.0,0.03829113090508377,,
33984822,33984822|player|full_game|strikeouts_thrown_milestones|cole_ragans|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Cole Ragans,nan,,,DraftKings,11+,1060.0,0.021786333101168356,,
33984822,33984822|player|full_game|strikeouts_thrown_milestones|framber_valdez|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Framber Valdez,nan,,,DraftKings,3+,-880.0,0.286356403840999,,
33984822,33984822|player|full_game|strikeouts_thrown_milestones|framber_valdez|ou_or_side|,strikeouts_thrown_milestones,player,full_game,Framber Valdez,nan,,,DraftKings,4+,-321.0,0.24314942107617538,,
