book,sport,event_id,market_id,selection_id,fetched_at,market_name,market_family,scope,segment,is_milestone,milestone_value,line,selection,participant,team_name,home_team,away_team,price_american,implied_prob,fair_prob,market_group_key,outcome_key,projection_mean,projection_prob,model_prob,edge_pct_points,score_status
DraftKings,mlb,33984834,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,away,TEX Rangers,TEX Rangers,Athletics,TEX Rangers,129.0,0.4366812227074236,0.5,33984834|player|full_game|spread|tex_rangers|ou_or_side|-1.5,33984834|player|full_game|spread|tex_rangers|ou_or_side|-1.5|away,,,,,market_only
DraftKings,mlb,33984834,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,home,Athletics,Athletics,Athletics,TEX Rangers,-156.0,0.609375,0.5,33984834|player|full_game|spread|athletics|ou_or_side|1.5,33984834|player|full_game|spread|athletics|ou_or_side|1.5|home,,,,,market_only
DraftKings,mlb,33984835,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,away,SEA Mariners,SEA Mariners,SD Padres,SEA Mariners,139.0,0.41841004184100417,0.5,33984835|player|full_game|spread|sea_mariners|ou_or_side|-1.5,33984835|player|full_game|spread|sea_mariners|ou_or_side|-1.5|away,,,,,market_only
DraftKings,mlb,33984835,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,home,SD Padres,SD Padres,SD Padres,SEA Mariners,-168.0,0.6268656716417911,0.5,33984835|player|full_game|spread|sd_padres|ou_or_side|1.5,33984835|player|full_game|spread|sd_padres|ou_or_side|1.5|home,,,,,market_only
DraftKings,mlb,33984846,spread,away,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,1.5,away,NY Mets,NY Mets,LA Dodgers,NY Mets,-126.0,0.5575221238938053,0.5,33984846|player|full_game|spread|ny_mets|ou_or_side|1.5,33984846|player|full_game|spread|ny_mets|ou_or_side|1.5|away,,,,,market_only
DraftKings,mlb,33984846,spread,home,2026-04-14T20:34:24Z,spread,spread,player,full_game,False,,-1.5,home,LA Dodgers,LA Dodgers,LA Dodgers,NY Mets,104.0,0.49019607843137253,0.5,33984846|player|full_game|spread|la_dodgers|ou_or_side|-1.5,33984846|player|full_game|spread|la_dodgers|ou_or_side|-1.5|home,,,,,market_only
DraftKings,mlb,33984819,game_total_runs,over,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,8.5,over,nan,nan,BAL Orioles,ARI Diamondbacks,-120.0,0.5454545454545454,0.2608695652173913,33984819|player|full_game|game_total_runs|nan|ou_or_side|8.5,33984819|player|full_game|game_total_runs|nan|ou_or_side|8.5|over,9.10,,0.5565,29.56304347826087,scored_monte_carlo
DraftKings,mlb,33984819,game_total_runs,under,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,8.5,under,nan,nan,BAL Orioles,ARI Diamondbacks,100.0,0.5,0.2391304347826087,33984819|player|full_game|game_total_runs|nan|ou_or_side|8.5,33984819|player|full_game|game_total_runs|nan|ou_or_side|8.5|under,9.10,,0.4396,20.04695652173913,scored_monte_carlo
DraftKings,mlb,33984821,game_total_runs,over,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,9.0,over,nan,nan,CIN Reds,SF Giants,-108.0,0.5192307692307693,0.2478351229650156,33984821|player|full_game|game_total_runs|nan|ou_or_side|9,33984821|player|full_game|game_total_runs|nan|ou_or_side|9|over,,,,,market_only
DraftKings,mlb,33984821,game_total_runs,under,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,9.0,under,nan,nan,CIN Reds,SF Giants,-112.0,0.5283018867924528,0.2521648770349844,33984821|player|full_game|game_total_runs|nan|ou_or_side|9,33984821|player|full_game|game_total_runs|nan|ou_or_side|9|under,,,,,market_only
DraftKings,mlb,33984822,game_total_runs,over,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,8.0,over,nan,nan,DET Tigers,KC Royals,-105.0,0.5121951219512195,0.24509162303664922,33984822|player|full_game|game_total_runs|nan|ou_or_side|8,33984822|player|full_game|game_total_runs|nan|ou_or_side|8|over,,,,,market_only
DraftKings,mlb,33984822,game_total_runs,under,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,8.0,under,nan,nan,DET Tigers,KC Royals,-114.0,0.5327102803738317,0.2549083769633508,33984822|player|full_game|game_total_runs|nan|ou_or_side|8,33984822|player|full_game|game_total_runs|nan|ou_or_side|8|under,,,,,market_only
DraftKings,mlb,33984823,game_total_runs,over,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,10.0,over,nan,nan,PHI Phillies,CHI Cubs,-110.0,0.5238095238095238,0.25,33984823|player|full_game|game_total_runs|nan|ou_or_side|10,33984823|player|full_game|game_total_runs|nan|ou_or_side|10|over,,,,,market_only
DraftKings,mlb,33984823,game_total_runs,under,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,10.0,under,nan,nan,PHI Phillies,CHI Cubs,-110.0,0.5238095238095238,0.25,33984823|player|full_game|game_total_runs|nan|ou_or_side|10,33984823|player|full_game|game_total_runs|nan|ou_or_side|10|under,,,,,market_only
DraftKings,mlb,33984824,game_total_runs,over,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,9.5,over,nan,nan,PIT Pirates,WAS Nationals,-115.0,0.5348837209302325,0.2554171180931744,33984824|player|full_game|game_total_runs|nan|ou_or_side|9.5,33984824|player|full_game|game_total_runs|nan|ou_or_side|9.5|over,,,,,market_only
DraftKings,mlb,33984824,game_total_runs,under,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,9.5,under,nan,nan,PIT Pirates,WAS Nationals,-105.0,0.5121951219512195,0.24458288190682556,33984824|player|full_game|game_total_runs|nan|ou_or_side|9.5,33984824|player|full_game|game_total_runs|nan|ou_or_side|9.5|under,,,,,market_only
DraftKings,mlb,33984825,game_total_runs,over,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,9.5,over,nan,nan,NY Yankees,LA Angels,-101.0,0.5024875621890548,0.24022546591945784,33984825|player|full_game|game_total_runs|nan|ou_or_side|9.5,33984825|player|full_game|game_total_runs|nan|ou_or_side|9.5|over,,,,,market_only
DraftKings,mlb,33984825,game_total_runs,under,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,9.5,under,nan,nan,NY Yankees,LA Angels,-119.0,0.54337899543379,0.25977453408054213,33984825|player|full_game|game_total_runs|nan|ou_or_side|9.5,33984825|player|full_game|game_total_runs|nan|ou_or_side|9.5|under,,,,,market_only
DraftKings,mlb,33984826,game_total_runs,over,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,8.5,over,nan,nan,ATL Braves,MIA Marlins,-118.0,0.5412844036697247,0.25868206285813505,33984826|player|full_game|game_total_runs|nan|ou_or_side|8.5,33984826|player|full_game|game_total_runs|nan|ou_or_side|8.5|over,,,,,market_only
DraftKings,mlb,33984826,game_total_runs,under,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,8.5,under,nan,nan,ATL Braves,MIA Marlins,-102.0,0.504950495049505,0.2413179371418649,33984826|player|full_game|game_total_runs|nan|ou_or_side|8.5,33984826|player|full_game|game_total_runs|nan|ou_or_side|8.5|under,,,,,market_only
DraftKings,mlb,33984827,game_total_runs,over,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,8.0,over,nan,nan,CHI White Sox,TB Rays,-110.0,0.5238095238095238,0.25,33984827|player|full_game|game_total_runs|nan|ou_or_side|8,33984827|player|full_game|game_total_runs|nan|ou_or_side|8|over,,,,,market_only
DraftKings,mlb,33984827,game_total_runs,under,2026-04-14T20:34:24Z,game_total_runs,game_total_runs,player,full_game,False,,8.0,under,nan,nan,CHI White Sox,TB Rays,-110.0,0.5238095238095238,0.25,33984827|player|full_game|game_total_runs|nan|ou_or_side|8,33984827|player|full_game|game_total_runs|nan|ou_or_side|8|under,,,,,market_only
