sport,event_id,market,selection,line,price,participant,opponent,team_name,home_team,away_team,book,fetched_at
mlb,33984832,strikeouts_thrown_milestones,5+,,-169.0,Joey Cantillo,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,strikeouts_thrown_milestones,6+,,126.0,Joey Cantillo,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,strikeouts_thrown_milestones,7+,,257.0,Joey Cantillo,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,strikeouts_thrown_milestones,8+,,506.0,Joey Cantillo,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,strikeouts_thrown_milestones,9+,,990.0,Joey Cantillo,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,strikeouts_thrown_milestones,2+,,-524.0,Michael McGreevy,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,strikeouts_thrown_milestones,3+,,-163.0,Michael McGreevy,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,strikeouts_thrown_milestones,4+,,157.0,Michael McGreevy,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,strikeouts_thrown_milestones,5+,,373.0,Michael McGreevy,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984832,strikeouts_thrown_milestones,6+,,870.0,Michael McGreevy,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,249.0,Yordan Alvarez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,2200.0,Yordan Alvarez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,351.0,Hunter Goodman,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,3400.0,Hunter Goodman,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,389.0,Christian Walker,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,3800.0,Christian Walker,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,437.0,Isaac Paredes,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,5000.0,Isaac Paredes,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,491.0,Carlos Correa,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,5500.0,Carlos Correa,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,494.0,Cam Smith,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,5700.0,Cam Smith,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,536.0,Ezequiel Tovar,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,5700.0,Ezequiel Tovar,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,533.0,Jose Altuve,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,6300.0,Jose Altuve,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,577.0,Brenton Doyle,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,6600.0,Brenton Doyle,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,670.0,Willi Castro,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,8300.0,Willi Castro,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,720.0,Jordan Beck,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,8700.0,Jordan Beck,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,710.0,T.J. Rumfield,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,9300.0,T.J. Rumfield,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,1060.0,Jake McCarthy,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,10000.0,Jake McCarthy,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,900.0,Joey Loperfido,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,10000.0,Joey Loperfido,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,830.0,Kyle Karros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,10000.0,Kyle Karros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,1+,,810.0,Tyler Freeman,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,home_runs_milestones,2+,,10000.0,Tyler Freeman,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,moneyline,yes,,153.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,moneyline,yes,,-186.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,spread,yes,1.5,-138.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,spread,yes,-1.5,115.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,game_total_runs,over,9.0,102.0,,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,game_total_runs,under,9.0,-123.0,,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-275.0,Tyler Freeman,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,192.0,Tyler Freeman,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,810.0,Tyler Freeman,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,4+,,3600.0,Tyler Freeman,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-249.0,Jose Altuve,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,221.0,Jose Altuve,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,1020.0,Jose Altuve,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,4+,,4400.0,Jose Altuve,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-242.0,Brenton Doyle,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,223.0,Brenton Doyle,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,1000.0,Brenton Doyle,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,4+,,4600.0,Brenton Doyle,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-252.0,Yordan Alvarez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,215.0,Yordan Alvarez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,990.0,Yordan Alvarez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,4+,,4600.0,Yordan Alvarez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-238.0,Carlos Correa,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,238.0,Carlos Correa,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,1100.0,Carlos Correa,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,4+,,5100.0,Carlos Correa,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-225.0,Hunter Goodman,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,236.0,Hunter Goodman,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,1100.0,Hunter Goodman,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,4+,,5100.0,Hunter Goodman,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-213.0,Willi Castro,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,263.0,Willi Castro,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,1180.0,Willi Castro,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-207.0,Cam Smith,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,278.0,Cam Smith,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,1360.0,Cam Smith,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-193.0,Ezequiel Tovar,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,287.0,Ezequiel Tovar,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,1400.0,Ezequiel Tovar,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-202.0,Christian Walker,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,281.0,Christian Walker,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,1440.0,Christian Walker,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-188.0,T.J. Rumfield,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,299.0,T.J. Rumfield,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,1480.0,T.J. Rumfield,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-181.0,Isaac Paredes,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,317.0,Isaac Paredes,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,1560.0,Isaac Paredes,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-176.0,Kyle Karros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,312.0,Kyle Karros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,1580.0,Kyle Karros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-186.0,Joey Loperfido,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,316.0,Joey Loperfido,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,1660.0,Joey Loperfido,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-165.0,Jordan Beck,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,350.0,Jordan Beck,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,1820.0,Jordan Beck,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,1+,,-159.0,Jake McCarthy,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,2+,,364.0,Jake McCarthy,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,hits_milestones,3+,,1880.0,Jake McCarthy,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,0.5,-1800.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,0.5,950.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,1.5,-450.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,1.5,330.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,2.5,-215.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,2.5,165.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,4.5,135.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,4.5,-175.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,5.5,215.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,5.5,-285.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,6.5,350.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,6.5,-475.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,7.5,550.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,7.5,-800.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,8.5,850.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,8.5,-1600.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,9.5,1300.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,9.5,-3000.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,0.5,-6000.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,0.5,1800.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,1.5,-1000.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,1.5,600.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,2.5,-390.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,2.5,295.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,3.5,-205.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,3.5,155.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,5.5,135.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,5.5,-175.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,6.5,215.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,6.5,-285.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,7.5,340.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,7.5,-475.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,8.5,500.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,8.5,-800.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,over,9.5,800.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,alternate_team_total_runs,under,9.5,-1400.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,team_total_runs,over,4.5,-125.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,team_total_runs,under,4.5,-105.0,HOU Astros,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,team_total_runs,over,3.5,-115.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,team_total_runs,under,3.5,-115.0,COL Rockies,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,strikeouts_thrown_milestones,2+,,-2700.0,Colton Gordon,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,strikeouts_thrown_milestones,3+,,-610.0,Colton Gordon,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,strikeouts_thrown_milestones,4+,,-224.0,Colton Gordon,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,strikeouts_thrown_milestones,5+,,103.0,Colton Gordon,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,strikeouts_thrown_milestones,6+,,226.0,Colton Gordon,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,strikeouts_thrown_milestones,7+,,479.0,Colton Gordon,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,strikeouts_thrown_milestones,8+,,1000.0,Colton Gordon,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,strikeouts_thrown_milestones,2+,,-940.0,Michael Lorenzen,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,strikeouts_thrown_milestones,3+,,-277.0,Michael Lorenzen,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,strikeouts_thrown_milestones,4+,,-107.0,Michael Lorenzen,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,strikeouts_thrown_milestones,5+,,217.0,Michael Lorenzen,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,strikeouts_thrown_milestones,6+,,470.0,Michael Lorenzen,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984833,strikeouts_thrown_milestones,7+,,1040.0,Michael Lorenzen,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-216.0,Brendan Donovan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,252.0,Brendan Donovan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,1100.0,Brendan Donovan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-222.0,Josh Naylor,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,247.0,Josh Naylor,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,1140.0,Josh Naylor,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-195.0,Julio Rodriguez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,284.0,Julio Rodriguez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,1300.0,Julio Rodriguez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-207.0,Jackson Merrill,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,279.0,Jackson Merrill,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,1360.0,Jackson Merrill,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-203.0,Fernando Tatis Jr.,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,279.0,Fernando Tatis Jr.,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,1400.0,Fernando Tatis Jr.,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-178.0,Ramon Laureano,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,326.0,Ramon Laureano,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,1660.0,Ramon Laureano,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-156.0,Cal Raleigh,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,356.0,Cal Raleigh,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,1760.0,Cal Raleigh,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-166.0,Manny Machado,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,349.0,Manny Machado,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,1940.0,Manny Machado,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-150.0,Dominic Canzone,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,373.0,Dominic Canzone,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,1960.0,Dominic Canzone,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-158.0,J.P. Crawford,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,373.0,J.P. Crawford,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,1960.0,J.P. Crawford,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-166.0,Miguel Andujar,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,358.0,Miguel Andujar,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,1960.0,Miguel Andujar,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-146.0,Randy Arozarena,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,393.0,Randy Arozarena,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,2000.0,Randy Arozarena,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-164.0,Xander Bogaerts,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,375.0,Xander Bogaerts,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,2000.0,Xander Bogaerts,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-144.0,Gavin Sheets,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,395.0,Gavin Sheets,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,2100.0,Gavin Sheets,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-120.0,Luke Raley,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,505.0,Luke Raley,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,2500.0,Luke Raley,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-128.0,Cole Young,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,473.0,Cole Young,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,2600.0,Cole Young,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-120.0,Jake Cronenworth,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,534.0,Jake Cronenworth,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,3200.0,Jake Cronenworth,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,1+,,-113.0,Luis Campusano,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,2+,,576.0,Luis Campusano,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,hits_milestones,3+,,3400.0,Luis Campusano,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,moneyline,yes,,-122.0,SEA Mariners,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,moneyline,yes,,102.0,SD Padres,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,spread,yes,-1.5,139.0,SEA Mariners,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,spread,yes,1.5,-168.0,SD Padres,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,game_total_runs,over,7.0,-118.0,,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,game_total_runs,under,7.0,-102.0,,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,1+,,400.0,Cal Raleigh,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,2+,,3900.0,Cal Raleigh,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,1+,,416.0,Fernando Tatis Jr.,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,2+,,4500.0,Fernando Tatis Jr.,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,1+,,498.0,Dominic Canzone,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,2+,,5400.0,Dominic Canzone,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,1+,,457.0,Jackson Merrill,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,2+,,5400.0,Jackson Merrill,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,1+,,507.0,Manny Machado,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,2+,,5500.0,Manny Machado,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,1+,,520.0,Ramon Laureano,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,2+,,5700.0,Ramon Laureano,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,1+,,597.0,Julio Rodriguez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,2+,,6300.0,Julio Rodriguez,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,1+,,561.0,Josh Naylor,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,2+,,6600.0,Josh Naylor,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,1+,,620.0,Brendan Donovan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,2+,,6700.0,Brendan Donovan,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,1+,,620.0,Luke Raley,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,2+,,6800.0,Luke Raley,,,,,DraftKings,2026-04-14T20:34:24Z
mlb,33984835,home_runs_milestones,1+,,670.0,Randy Arozarena,,,,,DraftKings,2026-04-14T20:34:24Z
