event_id,scope,segment,market_family,participant,team_name,selection,projection_mean,projection_prob,projection_source,source_market_name,line
33984823,player,full_game,singles,J.T. Realmuto,,under,0.6259,0.5404,model_stack+anchor,J.T. Realmuto Singles O/U,0.5
33984823,player,full_game,singles,Justin Crawford,,over,0.6237,0.45528,model_stack+anchor,Justin Crawford Singles O/U,0.5
33984823,player,full_game,singles,Justin Crawford,,under,0.6237,0.54566,model_stack+anchor,Justin Crawford Singles O/U,0.5
33984823,player,full_game,singles,Kyle Schwarber,,over,0.6049,0.4445,model_stack+anchor,Kyle Schwarber Singles O/U,0.5
33984823,player,full_game,singles,Kyle Schwarber,,under,0.6049,0.5548,model_stack+anchor,Kyle Schwarber Singles O/U,0.5
33984823,player,full_game,singles,Michael Busch,,over,0.6188,0.4574,model_stack+anchor,Michael Busch Singles O/U,0.5
33984823,player,full_game,singles,Michael Busch,,under,0.6188,0.54416,model_stack+anchor,Michael Busch Singles O/U,0.5
33984823,player,full_game,singles,Moises Ballesteros,,over,0.6143,0.4501,model_stack+anchor,Moises Ballesteros Singles O/U,0.5
33984823,player,full_game,singles,Moises Ballesteros,,under,0.6143,0.54868,model_stack+anchor,Moises Ballesteros Singles O/U,0.5
33984823,player,full_game,singles,Nico Hoerner,,over,0.6614,0.4786,model_stack+anchor,Nico Hoerner Singles O/U,0.5
33984823,player,full_game,singles,Nico Hoerner,,under,0.6614,0.52134,model_stack+anchor,Nico Hoerner Singles O/U,0.5
33984823,player,full_game,singles,Pete Crow-Armstrong,,over,0.6218,0.45608,model_stack+anchor,Pete Crow-Armstrong Singles O/U,0.5
33984823,player,full_game,singles,Pete Crow-Armstrong,,under,0.6218,0.5456,model_stack+anchor,Pete Crow-Armstrong Singles O/U,0.5
33984823,player,full_game,singles,Seiya Suzuki,,over,0.6232,0.45282,model_stack+anchor,Seiya Suzuki Singles O/U,0.5
33984823,player,full_game,singles,Seiya Suzuki,,under,0.6232,0.53916,model_stack+anchor,Seiya Suzuki Singles O/U,0.5
33984823,player,full_game,singles,Trea Turner,,over,0.6488,0.47096,model_stack+anchor,Trea Turner Singles O/U,0.5
33984823,player,full_game,singles,Trea Turner,,under,0.6488,0.53034,model_stack+anchor,Trea Turner Singles O/U,0.5
33984823,player,full_game,total_bases,Adolis Garcia,,over,1.2841,0.3606,model_stack+anchor,Adolis Garcia Total Bases O/U,1.5
33984823,player,full_game,total_bases,Adolis Garcia,,under,1.2841,0.63936,model_stack+anchor,Adolis Garcia Total Bases O/U,1.5
33984823,player,full_game,total_bases,Alec Bohm,,over,1.2786,0.35846,model_stack+anchor,Alec Bohm Total Bases O/U,1.5
33984823,player,full_game,total_bases,Alec Bohm,,under,1.2786,0.64078,model_stack+anchor,Alec Bohm Total Bases O/U,1.5
33984823,player,full_game,total_bases,Alex Bregman,,over,1.2696,0.358,model_stack+anchor,Alex Bregman Total Bases O/U,1.5
33984823,player,full_game,total_bases,Alex Bregman,,under,1.2696,0.64014,model_stack+anchor,Alex Bregman Total Bases O/U,1.5
33984823,player,full_game,total_bases,Brandon Marsh,,over,1.2643,0.353,model_stack+anchor,Brandon Marsh Total Bases O/U,1.5
33984823,player,full_game,total_bases,Brandon Marsh,,under,1.2643,0.64488,model_stack+anchor,Brandon Marsh Total Bases O/U,1.5
33984823,player,full_game,total_bases,Bryce Harper,,over,1.2971,0.36296,model_stack+anchor,Bryce Harper Total Bases O/U,1.5
33984823,player,full_game,total_bases,Bryce Harper,,under,1.2971,0.63116,model_stack+anchor,Bryce Harper Total Bases O/U,1.5
33984823,player,full_game,total_bases,Ian Happ,,over,1.281,0.35854,model_stack+anchor,Ian Happ Total Bases O/U,1.5
33984823,player,full_game,total_bases,Ian Happ,,under,1.281,0.63838,model_stack+anchor,Ian Happ Total Bases O/U,1.5
33984823,player,full_game,total_bases,J.T. Realmuto,,over,1.2685,0.35892,model_stack+anchor,J.T. Realmuto Total Bases O/U,1.5
33984823,player,full_game,total_bases,J.T. Realmuto,,under,1.2685,0.64718,model_stack+anchor,J.T. Realmuto Total Bases O/U,1.5
33984823,player,full_game,total_bases,Kyle Schwarber,,over,1.2892,0.36008,model_stack+anchor,Kyle Schwarber Total Bases O/U,1.5
33984823,player,full_game,total_bases,Kyle Schwarber,,under,1.2892,0.63606,model_stack+anchor,Kyle Schwarber Total Bases O/U,1.5
33984823,player,full_game,total_bases,Michael Busch,,over,1.2794,0.36048,model_stack+anchor,Michael Busch Total Bases O/U,1.5
33984823,player,full_game,total_bases,Michael Busch,,under,1.2794,0.64096,model_stack+anchor,Michael Busch Total Bases O/U,1.5
33984823,player,full_game,total_bases,Nico Hoerner,,over,1.2899,0.36262,model_stack+anchor,Nico Hoerner Total Bases O/U,1.5
33984823,player,full_game,total_bases,Nico Hoerner,,under,1.2899,0.63686,model_stack+anchor,Nico Hoerner Total Bases O/U,1.5
33984823,player,full_game,total_bases,Pete Crow-Armstrong,,over,1.2773,0.35824,model_stack+anchor,Pete Crow-Armstrong Total Bases O/U,1.5
33984823,player,full_game,total_bases,Pete Crow-Armstrong,,under,1.2773,0.64208,model_stack+anchor,Pete Crow-Armstrong Total Bases O/U,1.5
33984823,player,full_game,total_bases,Seiya Suzuki,,over,1.2773,0.36468,model_stack+anchor,Seiya Suzuki Total Bases O/U,1.5
33984823,player,full_game,total_bases,Seiya Suzuki,,under,1.2773,0.64078,model_stack+anchor,Seiya Suzuki Total Bases O/U,1.5
33984823,player,full_game,total_bases,Trea Turner,,over,1.2989,0.36604,model_stack+anchor,Trea Turner Total Bases O/U,1.5
33984823,player,full_game,total_bases,Trea Turner,,under,1.2989,0.63336,model_stack+anchor,Trea Turner Total Bases O/U,1.5
33984823,player,full_game,triples,Adolis Garcia,,1+,19.2377,0.99478,market_anchor,Adolis Garcia Triples,1.0
33984823,player,full_game,triples,Alec Bohm,,1+,19.2377,0.99548,market_anchor,Alec Bohm Triples,1.0
33984823,player,full_game,triples,Alex Bregman,,1+,19.2377,0.99546,market_anchor,Alex Bregman Triples,1.0
33984823,player,full_game,triples,Brandon Marsh,,1+,19.2377,0.99534,market_anchor,Brandon Marsh Triples,1.0
33984823,player,full_game,triples,Bryce Harper,,1+,19.2377,0.99526,market_anchor,Bryce Harper Triples,1.0
33984823,player,full_game,triples,Bryson Stott,,1+,19.2377,0.99562,market_anchor,Bryson Stott Triples,1.0
33984823,player,full_game,triples,Carson Kelly,,1+,19.2377,0.99488,market_anchor,Carson Kelly Triples,1.0
33984823,player,full_game,triples,Dansby Swanson,,1+,19.2377,0.99568,market_anchor,Dansby Swanson Triples,1.0
33984823,player,full_game,triples,Ian Happ,,1+,19.2377,0.9955,market_anchor,Ian Happ Triples,1.0
33984823,player,full_game,triples,J.T. Realmuto,,1+,19.2377,0.99554,market_anchor,J.T. Realmuto Triples,1.0
33984823,player,full_game,triples,Justin Crawford,,1+,19.2377,0.99514,market_anchor,Justin Crawford Triples,1.0
33984823,player,full_game,triples,Kyle Schwarber,,1+,19.2377,0.99508,market_anchor,Kyle Schwarber Triples,1.0
33984823,player,full_game,triples,Michael Busch,,1+,19.2377,0.99492,market_anchor,Michael Busch Triples,1.0
33984823,player,full_game,triples,Moises Ballesteros,,1+,19.2377,0.99554,market_anchor,Moises Ballesteros Triples,1.0
33984823,player,full_game,triples,Nico Hoerner,,1+,19.2377,0.99536,market_anchor,Nico Hoerner Triples,1.0
33984823,player,full_game,triples,Pete Crow-Armstrong,,1+,19.2377,0.99526,market_anchor,Pete Crow-Armstrong Triples,1.0
33984823,player,full_game,triples,Seiya Suzuki,,1+,19.2377,0.99548,market_anchor,Seiya Suzuki Triples,1.0
33984823,player,full_game,triples,Trea Turner,,1+,19.2377,0.9952,market_anchor,Trea Turner Triples,1.0
33984823,player,full_game,walks_allowed,Adolis Garcia,,1+,3.7489,0.95468,model_stack+anchor,Adolis Garcia Walks,1.0
33984823,player,full_game,walks_allowed,Alec Bohm,,1+,3.7489,0.95442,model_stack+anchor,Alec Bohm Walks,1.0
33984823,player,full_game,walks_allowed,Alex Bregman,,1+,3.7489,0.95428,model_stack+anchor,Alex Bregman Walks,1.0
33984823,player,full_game,walks_allowed,Alex Bregman,,2+,3.7489,0.83488,model_stack+anchor,Alex Bregman Walks,2.0
33984823,player,full_game,walks_allowed,Brandon Marsh,,1+,3.7489,0.95374,model_stack+anchor,Brandon Marsh Walks,1.0
33984823,player,full_game,walks_allowed,Bryce Harper,,1+,3.7489,0.9541,model_stack+anchor,Bryce Harper Walks,1.0
33984823,player,full_game,walks_allowed,Bryce Harper,,2+,3.7489,0.83596,model_stack+anchor,Bryce Harper Walks,2.0
33984823,player,full_game,walks_allowed,Bryson Stott,,1+,3.7489,0.95358,model_stack+anchor,Bryson Stott Walks,1.0
33984823,player,full_game,walks_allowed,Carson Kelly,,1+,3.7489,0.95522,model_stack+anchor,Carson Kelly Walks,1.0
33984823,player,full_game,walks_allowed,Dansby Swanson,,1+,3.7489,0.95488,model_stack+anchor,Dansby Swanson Walks,1.0
33984823,player,full_game,walks_allowed,Dansby Swanson,,2+,3.7489,0.83388,model_stack+anchor,Dansby Swanson Walks,2.0
33984823,player,full_game,walks_allowed,Ian Happ,,1+,3.7489,0.953,model_stack+anchor,Ian Happ Walks,1.0
33984823,player,full_game,walks_allowed,Ian Happ,,2+,3.7489,0.83438,model_stack+anchor,Ian Happ Walks,2.0
33984823,player,full_game,walks_allowed,J.T. Realmuto,,1+,3.7489,0.95408,model_stack+anchor,J.T. Realmuto Walks,1.0
33984823,player,full_game,walks_allowed,Justin Crawford,,1+,3.7489,0.953,model_stack+anchor,Justin Crawford Walks,1.0
33984823,player,full_game,walks_allowed,Kyle Schwarber,,1+,3.7489,0.95248,model_stack+anchor,Kyle Schwarber Walks,1.0
33984823,player,full_game,walks_allowed,Kyle Schwarber,,2+,3.7489,0.83526,model_stack+anchor,Kyle Schwarber Walks,2.0
33984823,player,full_game,walks_allowed,Michael Busch,,1+,3.7489,0.95456,model_stack+anchor,Michael Busch Walks,1.0
33984823,player,full_game,walks_allowed,Michael Busch,,2+,3.7489,0.83648,model_stack+anchor,Michael Busch Walks,2.0
33984823,player,full_game,walks_allowed,Moises Ballesteros,,1+,3.7489,0.95352,model_stack+anchor,Moises Ballesteros Walks,1.0
33984823,player,full_game,walks_allowed,Nico Hoerner,,1+,3.7489,0.95386,model_stack+anchor,Nico Hoerner Walks,1.0
33984823,player,full_game,walks_allowed,Seiya Suzuki,,1+,3.7489,0.95258,model_stack+anchor,Seiya Suzuki Walks,1.0
33984823,player,full_game,walks_allowed,Seiya Suzuki,,2+,3.7489,0.8352,model_stack+anchor,Seiya Suzuki Walks,2.0
33984823,player,full_game,walks_allowed,Trea Turner,,1+,3.7489,0.95158,model_stack+anchor,Trea Turner Walks,1.0
33984823,team,full_game,team_total_runs,,CHI Cubs,over,4.7345,0.97574,market_anchor,Alternate CHI Cubs Total Runs,0.5
33984823,team,full_game,team_total_runs,,CHI Cubs,under,4.7452,0.0237,market_anchor,Alternate CHI Cubs Total Runs,0.5
33984823,team,full_game,team_total_runs,,PHI Phillies,over,4.7314,0.97606,market_anchor,Alternate PHI Phillies Total Runs,0.5
33984823,team,full_game,team_total_runs,,PHI Phillies,under,4.7666,0.02322,market_anchor,Alternate PHI Phillies Total Runs,0.5
33984824,game,full_game,game_total_runs,,,over,9.5,0.45206,model_stack+anchor,Total,9.5
33984824,game,full_game,game_total_runs,,,under,9.5,0.54804,model_stack+anchor,Total,9.5
33984824,game,full_game,moneyline,,PIT Pirates,home,4.75,0.43172,market_anchor,Moneyline,
33984824,game,full_game,moneyline,,WAS Nationals,away,4.75,0.43102,market_anchor,Moneyline,
33984824,game,full_game,spread,,PIT Pirates,home,0.0,0.30452,market_anchor,Run Line,-1.5
33984824,game,full_game,spread,,WAS Nationals,away,0.0,0.69532,market_anchor,Run Line,1.5
33984824,game,inning_1,runs,,,over,0.6964,0.47618,market_anchor,Runs - 1st Inning,0.5
33984824,game,inning_1,runs,,,under,0.6964,0.52148,market_anchor,Runs - 1st Inning,0.5
33984824,player,full_game,doubles,Brady House,,over,0.2267,0.20014,market_anchor,Brady House Doubles O/U,0.5
33984824,player,full_game,doubles,Brady House,,under,0.2267,0.79898,market_anchor,Brady House Doubles O/U,0.5
33984824,player,full_game,doubles,Brandon Lowe,,over,0.2449,0.21236,market_anchor,Brandon Lowe Doubles O/U,0.5
33984824,player,full_game,doubles,Brandon Lowe,,under,0.2449,0.78694,market_anchor,Brandon Lowe Doubles O/U,0.5
33984824,player,full_game,doubles,Bryan Reynolds,,over,0.2598,0.22604,market_anchor,Bryan Reynolds Doubles O/U,0.5
33984824,player,full_game,doubles,Bryan Reynolds,,under,0.2598,0.77264,market_anchor,Bryan Reynolds Doubles O/U,0.5
33984824,player,full_game,doubles,CJ Abrams,,over,0.2417,0.21022,market_anchor,CJ Abrams Doubles O/U,0.5
33984824,player,full_game,doubles,CJ Abrams,,under,0.2417,0.78594,market_anchor,CJ Abrams Doubles O/U,0.5
33984824,player,full_game,doubles,Daylen Lile,,over,0.2526,0.21998,market_anchor,Daylen Lile Doubles O/U,0.5
33984824,player,full_game,doubles,Daylen Lile,,under,0.2526,0.77662,market_anchor,Daylen Lile Doubles O/U,0.5
33984824,player,full_game,doubles,Drew Millas,,over,0.2097,0.18608,market_anchor,Drew Millas Doubles O/U,0.5
33984824,player,full_game,doubles,Drew Millas,,under,0.2097,0.81096,market_anchor,Drew Millas Doubles O/U,0.5
33984824,player,full_game,doubles,Henry Davis,,over,0.2326,0.20238,market_anchor,Henry Davis Doubles O/U,0.5
33984824,player,full_game,doubles,Henry Davis,,under,0.2326,0.7974,market_anchor,Henry Davis Doubles O/U,0.5
33984824,player,full_game,doubles,Jacob Young,,over,0.197,0.17554,market_anchor,Jacob Young Doubles O/U,0.5
33984824,player,full_game,doubles,Jacob Young,,under,0.197,0.82556,market_anchor,Jacob Young Doubles O/U,0.5
33984824,player,full_game,doubles,James Wood,,over,0.239,0.211,market_anchor,James Wood Doubles O/U,0.5
33984824,player,full_game,doubles,James Wood,,under,0.239,0.78732,market_anchor,James Wood Doubles O/U,0.5
33984824,player,full_game,doubles,Jorbit Vivas,,over,0.2121,0.1884,market_anchor,Jorbit Vivas Doubles O/U,0.5
33984824,player,full_game,doubles,Jorbit Vivas,,under,0.2121,0.81172,market_anchor,Jorbit Vivas Doubles O/U,0.5
33984824,player,full_game,doubles,Konnor Griffin,,over,0.2264,0.20114,market_anchor,Konnor Griffin Doubles O/U,0.5
33984824,player,full_game,doubles,Konnor Griffin,,under,0.2264,0.80118,market_anchor,Konnor Griffin Doubles O/U,0.5
33984824,player,full_game,doubles,Luis Garcia (WAS),,over,0.2549,0.221,market_anchor,Luis Garcia (WAS) Doubles O/U,0.5
33984824,player,full_game,doubles,Luis Garcia (WAS),,under,0.2549,0.77402,market_anchor,Luis Garcia (WAS) Doubles O/U,0.5
33984824,player,full_game,doubles,Marcell Ozuna,,over,0.2194,0.19444,market_anchor,Marcell Ozuna Doubles O/U,0.5
33984824,player,full_game,doubles,Marcell Ozuna,,under,0.2194,0.80806,market_anchor,Marcell Ozuna Doubles O/U,0.5
33984824,player,full_game,doubles,Nasim Nunez,,over,0.2032,0.17886,market_anchor,Nasim Nunez Doubles O/U,0.5
33984824,player,full_game,doubles,Nasim Nunez,,under,0.2032,0.81778,market_anchor,Nasim Nunez Doubles O/U,0.5
33984824,player,full_game,doubles,Nick Yorke,,over,0.2522,0.21746,market_anchor,Nick Yorke Doubles O/U,0.5
33984824,player,full_game,doubles,Nick Yorke,,under,0.2522,0.77882,market_anchor,Nick Yorke Doubles O/U,0.5
33984824,player,full_game,doubles,Oneil Cruz,,over,0.2492,0.21958,market_anchor,Oneil Cruz Doubles O/U,0.5
33984824,player,full_game,doubles,Oneil Cruz,,under,0.2492,0.78364,market_anchor,Oneil Cruz Doubles O/U,0.5
33984824,player,full_game,doubles,Ryan O'Hearn,,over,0.2544,0.21972,market_anchor,Ryan O'Hearn Doubles O/U,0.5
33984824,player,full_game,doubles,Ryan O'Hearn,,under,0.2544,0.77712,market_anchor,Ryan O'Hearn Doubles O/U,0.5
33984824,player,full_game,doubles,Spencer Horwitz,,over,0.2283,0.20046,market_anchor,Spencer Horwitz Doubles O/U,0.5
33984824,player,full_game,doubles,Spencer Horwitz,,under,0.2283,0.79716,market_anchor,Spencer Horwitz Doubles O/U,0.5
33984824,player,full_game,hits,Brady House,,1+,2.9569,0.93838,model_stack+anchor,Brady House Hits,1.0
33984824,player,full_game,hits,Brady House,,2+,2.9569,0.77088,model_stack+anchor,Brady House Hits,2.0
33984824,player,full_game,hits,Brady House,,3+,2.9569,0.55212,model_stack+anchor,Brady House Hits,3.0
33984824,player,full_game,hits,Brady House,,4+,2.9569,0.34158,model_stack+anchor,Brady House Hits,4.0
33984824,player,full_game,hits,Brady House,,over,0.8177,0.5498,model_stack+anchor,Brady House Hits O/U,0.5
33984824,player,full_game,hits,Brady House,,under,0.8177,0.44704,model_stack+anchor,Brady House Hits O/U,0.5
33984824,player,full_game,hits,Brandon Lowe,,1+,2.9569,0.93718,model_stack+anchor,Brandon Lowe Hits,1.0
33984824,player,full_game,hits,Brandon Lowe,,2+,2.9569,0.77074,model_stack+anchor,Brandon Lowe Hits,2.0
33984824,player,full_game,hits,Brandon Lowe,,3+,2.9569,0.55136,model_stack+anchor,Brandon Lowe Hits,3.0
33984824,player,full_game,hits,Brandon Lowe,,4+,2.9569,0.34684,model_stack+anchor,Brandon Lowe Hits,4.0
33984824,player,full_game,hits,Brandon Lowe,,over,0.8269,0.20204,model_stack+anchor,Brandon Lowe Hits O/U,1.5
33984824,player,full_game,hits,Brandon Lowe,,under,0.8269,0.7997,model_stack+anchor,Brandon Lowe Hits O/U,1.5
33984824,player,full_game,hits,Bryan Reynolds,,1+,2.9569,0.93602,model_stack+anchor,Bryan Reynolds Hits,1.0
33984824,player,full_game,hits,Bryan Reynolds,,2+,2.9569,0.76964,model_stack+anchor,Bryan Reynolds Hits,2.0
33984824,player,full_game,hits,Bryan Reynolds,,3+,2.9569,0.55096,model_stack+anchor,Bryan Reynolds Hits,3.0
33984824,player,full_game,hits,Bryan Reynolds,,4+,2.9569,0.34236,model_stack+anchor,Bryan Reynolds Hits,4.0
33984824,player,full_game,hits,Bryan Reynolds,,over,0.8325,0.2044,model_stack+anchor,Bryan Reynolds Hits O/U,1.5
33984824,player,full_game,hits,Bryan Reynolds,,under,0.8325,0.79878,model_stack+anchor,Bryan Reynolds Hits O/U,1.5
33984824,player,full_game,hits,CJ Abrams,,1+,2.9569,0.9355,model_stack+anchor,CJ Abrams Hits,1.0
33984824,player,full_game,hits,CJ Abrams,,2+,2.9569,0.76994,model_stack+anchor,CJ Abrams Hits,2.0
33984824,player,full_game,hits,CJ Abrams,,3+,2.9569,0.55314,model_stack+anchor,CJ Abrams Hits,3.0
33984824,player,full_game,hits,CJ Abrams,,4+,2.9569,0.34638,model_stack+anchor,CJ Abrams Hits,4.0
33984824,player,full_game,hits,CJ Abrams,,over,0.8239,0.55152,model_stack+anchor,CJ Abrams Hits O/U,0.5
33984824,player,full_game,hits,CJ Abrams,,under,0.8239,0.44772,model_stack+anchor,CJ Abrams Hits O/U,0.5
33984824,player,full_game,hits,Daylen Lile,,1+,2.9569,0.93548,model_stack+anchor,Daylen Lile Hits,1.0
33984824,player,full_game,hits,Daylen Lile,,2+,2.9569,0.7722,model_stack+anchor,Daylen Lile Hits,2.0
33984824,player,full_game,hits,Daylen Lile,,3+,2.9569,0.54922,model_stack+anchor,Daylen Lile Hits,3.0
33984824,player,full_game,hits,Daylen Lile,,4+,2.9569,0.34204,model_stack+anchor,Daylen Lile Hits,4.0
33984824,player,full_game,hits,Daylen Lile,,over,0.8264,0.20022,model_stack+anchor,Daylen Lile Hits O/U,1.5
33984824,player,full_game,hits,Daylen Lile,,under,0.8264,0.79302,model_stack+anchor,Daylen Lile Hits O/U,1.5
33984824,player,full_game,hits,Drew Millas,,1+,2.9569,0.93352,model_stack+anchor,Drew Millas Hits,1.0
33984824,player,full_game,hits,Drew Millas,,2+,2.9569,0.77088,model_stack+anchor,Drew Millas Hits,2.0
33984824,player,full_game,hits,Drew Millas,,3+,2.9569,0.54968,model_stack+anchor,Drew Millas Hits,3.0
33984824,player,full_game,hits,Drew Millas,,over,0.8074,0.5462,model_stack+anchor,Drew Millas Hits O/U,0.5
33984824,player,full_game,hits,Drew Millas,,under,0.8074,0.45098,model_stack+anchor,Drew Millas Hits O/U,0.5
33984824,player,full_game,hits,Henry Davis,,1+,2.9569,0.93754,model_stack+anchor,Henry Davis Hits,1.0
33984824,player,full_game,hits,Henry Davis,,2+,2.9569,0.77262,model_stack+anchor,Henry Davis Hits,2.0
33984824,player,full_game,hits,Henry Davis,,3+,2.9569,0.55396,model_stack+anchor,Henry Davis Hits,3.0
33984824,player,full_game,hits,Henry Davis,,over,0.8114,0.54796,model_stack+anchor,Henry Davis Hits O/U,0.5
33984824,player,full_game,hits,Henry Davis,,under,0.8114,0.45352,model_stack+anchor,Henry Davis Hits O/U,0.5
33984824,player,full_game,hits,Jacob Young,,1+,2.9569,0.93462,model_stack+anchor,Jacob Young Hits,1.0
33984824,player,full_game,hits,Jacob Young,,2+,2.9569,0.76886,model_stack+anchor,Jacob Young Hits,2.0
33984824,player,full_game,hits,Jacob Young,,3+,2.9569,0.55192,model_stack+anchor,Jacob Young Hits,3.0
33984824,player,full_game,hits,Jacob Young,,over,0.8088,0.54568,model_stack+anchor,Jacob Young Hits O/U,0.5
33984824,player,full_game,hits,Jacob Young,,under,0.8088,0.45422,model_stack+anchor,Jacob Young Hits O/U,0.5
33984824,player,full_game,hits,James Wood,,1+,2.9569,0.935,model_stack+anchor,James Wood Hits,1.0
33984824,player,full_game,hits,James Wood,,2+,2.9569,0.77112,model_stack+anchor,James Wood Hits,2.0
33984824,player,full_game,hits,James Wood,,3+,2.9569,0.55468,model_stack+anchor,James Wood Hits,3.0
33984824,player,full_game,hits,James Wood,,4+,2.9569,0.3422,model_stack+anchor,James Wood Hits,4.0
33984824,player,full_game,hits,James Wood,,over,0.8231,0.55492,model_stack+anchor,James Wood Hits O/U,0.5
33984824,player,full_game,hits,James Wood,,under,0.8231,0.44772,model_stack+anchor,James Wood Hits O/U,0.5
33984824,player,full_game,hits,Jorbit Vivas,,1+,2.9569,0.93708,model_stack+anchor,Jorbit Vivas Hits,1.0
33984824,player,full_game,hits,Jorbit Vivas,,2+,2.9569,0.77026,model_stack+anchor,Jorbit Vivas Hits,2.0
33984824,player,full_game,hits,Jorbit Vivas,,3+,2.9569,0.54718,model_stack+anchor,Jorbit Vivas Hits,3.0
33984824,player,full_game,hits,Jorbit Vivas,,over,0.8055,0.54188,model_stack+anchor,Jorbit Vivas Hits O/U,0.5
33984824,player,full_game,hits,Jorbit Vivas,,under,0.8055,0.45328,model_stack+anchor,Jorbit Vivas Hits O/U,0.5
33984824,player,full_game,hits,Konnor Griffin,,1+,2.9569,0.93486,model_stack+anchor,Konnor Griffin Hits,1.0
33984824,player,full_game,hits,Konnor Griffin,,2+,2.9569,0.77144,model_stack+anchor,Konnor Griffin Hits,2.0
33984824,player,full_game,hits,Konnor Griffin,,3+,2.9569,0.55112,model_stack+anchor,Konnor Griffin Hits,3.0
33984824,player,full_game,hits,Konnor Griffin,,over,0.8234,0.55272,model_stack+anchor,Konnor Griffin Hits O/U,0.5
33984824,player,full_game,hits,Konnor Griffin,,under,0.8234,0.44608,model_stack+anchor,Konnor Griffin Hits O/U,0.5
33984824,player,full_game,hits,Luis Garcia (WAS),,1+,2.9569,0.93436,model_stack+anchor,Luis Garcia (WAS) Hits,1.0
33984824,player,full_game,hits,Luis Garcia (WAS),,2+,2.9569,0.76894,model_stack+anchor,Luis Garcia (WAS) Hits,2.0
33984824,player,full_game,hits,Luis Garcia (WAS),,3+,2.9569,0.54808,model_stack+anchor,Luis Garcia (WAS) Hits,3.0
33984824,player,full_game,hits,Luis Garcia (WAS),,4+,2.9569,0.34484,model_stack+anchor,Luis Garcia (WAS) Hits,4.0
33984824,player,full_game,hits,Luis Garcia (WAS),,over,0.8322,0.20334,model_stack+anchor,Luis Garcia (WAS) Hits O/U,1.5
33984824,player,full_game,hits,Luis Garcia (WAS),,under,0.8322,0.79848,model_stack+anchor,Luis Garcia (WAS) Hits O/U,1.5
33984824,player,full_game,hits,Marcell Ozuna,,1+,2.9569,0.9354,model_stack+anchor,Marcell Ozuna Hits,1.0
33984824,player,full_game,hits,Marcell Ozuna,,2+,2.9569,0.7739,model_stack+anchor,Marcell Ozuna Hits,2.0
33984824,player,full_game,hits,Marcell Ozuna,,3+,2.9569,0.54516,model_stack+anchor,Marcell Ozuna Hits,3.0
33984824,player,full_game,hits,Marcell Ozuna,,over,0.8159,0.54982,model_stack+anchor,Marcell Ozuna Hits O/U,0.5
33984824,player,full_game,hits,Marcell Ozuna,,under,0.8159,0.45318,model_stack+anchor,Marcell Ozuna Hits O/U,0.5
33984824,player,full_game,hits,Nasim Nunez,,1+,2.9569,0.93386,model_stack+anchor,Nasim Nunez Hits,1.0
33984824,player,full_game,hits,Nasim Nunez,,2+,2.9569,0.77124,model_stack+anchor,Nasim Nunez Hits,2.0
33984824,player,full_game,hits,Nasim Nunez,,3+,2.9569,0.54992,model_stack+anchor,Nasim Nunez Hits,3.0
33984824,player,full_game,hits,Nasim Nunez,,over,0.8055,0.54646,model_stack+anchor,Nasim Nunez Hits O/U,0.5
33984824,player,full_game,hits,Nasim Nunez,,under,0.8055,0.4541,model_stack+anchor,Nasim Nunez Hits O/U,0.5
33984824,player,full_game,hits,Nick Yorke,,1+,2.9569,0.93644,model_stack+anchor,Nick Yorke Hits,1.0
33984824,player,full_game,hits,Nick Yorke,,2+,2.9569,0.77236,model_stack+anchor,Nick Yorke Hits,2.0
33984824,player,full_game,hits,Nick Yorke,,3+,2.9569,0.5509,model_stack+anchor,Nick Yorke Hits,3.0
33984824,player,full_game,hits,Nick Yorke,,4+,2.9569,0.34118,model_stack+anchor,Nick Yorke Hits,4.0
33984824,player,full_game,hits,Nick Yorke,,over,0.8363,0.20538,model_stack+anchor,Nick Yorke Hits O/U,1.5
33984824,player,full_game,hits,Nick Yorke,,under,0.8363,0.79298,model_stack+anchor,Nick Yorke Hits O/U,1.5
33984824,player,full_game,hits,Oneil Cruz,,1+,2.9569,0.9349,model_stack+anchor,Oneil Cruz Hits,1.0
33984824,player,full_game,hits,Oneil Cruz,,2+,2.9569,0.77178,model_stack+anchor,Oneil Cruz Hits,2.0
33984824,player,full_game,hits,Oneil Cruz,,3+,2.9569,0.54988,model_stack+anchor,Oneil Cruz Hits,3.0
33984824,player,full_game,hits,Oneil Cruz,,4+,2.9569,0.34288,model_stack+anchor,Oneil Cruz Hits,4.0
33984824,player,full_game,hits,Oneil Cruz,,over,0.8314,0.20614,model_stack+anchor,Oneil Cruz Hits O/U,1.5
33984824,player,full_game,hits,Oneil Cruz,,under,0.8314,0.79876,model_stack+anchor,Oneil Cruz Hits O/U,1.5
33984824,player,full_game,hits,Ryan O'Hearn,,1+,2.9569,0.93634,model_stack+anchor,Ryan O'Hearn Hits,1.0
33984824,player,full_game,hits,Ryan O'Hearn,,2+,2.9569,0.77202,model_stack+anchor,Ryan O'Hearn Hits,2.0
33984824,player,full_game,hits,Ryan O'Hearn,,3+,2.9569,0.5518,model_stack+anchor,Ryan O'Hearn Hits,3.0
33984824,player,full_game,hits,Ryan O'Hearn,,4+,2.9569,0.34368,model_stack+anchor,Ryan O'Hearn Hits,4.0
33984824,player,full_game,hits,Ryan O'Hearn,,over,0.8279,0.20432,model_stack+anchor,Ryan O'Hearn Hits O/U,1.5
